country,year,hog,hog_ideology,hog_party_eng,leader,leader_ideology,leader_party_eng
Uruguay,1971,Jorge Pacheco Areco,rightist,Colorado Party,Pacheco Areco,rightist,Colorado Party
Uruguay,1972,Juan Maria Bordaberry Arocena,rightist,Colorado Party,Bordaberry,rightist,Colorado Party
Uruguay,1973,Juan Maria Bordaberry Arocena,rightist,Colorado Party,Bordaberry,rightist,Colorado Party
Uruguay,1974,Juan Maria Bordaberry Arocena,rightist,Colorado Party,Bordaberry,rightist,Colorado Party
Uruguay,1975,Juan Maria Bordaberry Arocena,rightist,Colorado Party,Bordaberry,rightist,Colorado Party
Uruguay,1976,Aparicio Mendez Manfredini,rightist,Colorado Party,Mendez Manfredini,rightist,Colorado Party
Uruguay,1977,Aparicio Mendez Manfredini,rightist,Colorado Party,Mendez Manfredini,rightist,Colorado Party
Uruguay,1978,Aparicio Mendez Manfredini,rightist,Colorado Party,Mendez Manfredini,rightist,Colorado Party
Uruguay,1979,Aparicio Mendez Manfredini,rightist,Colorado Party,Mendez Manfredini,rightist,Colorado Party
Uruguay,1980,Aparicio Mendez Manfredini,rightist,Colorado Party,Mendez Manfredini,rightist,Colorado Party
Uruguay,1981,Gregorio Conrado Alvarez Armelino,rightist,none,Alvarez Armalino,rightist,none
Uruguay,1982,Gregorio Conrado Alvarez Armelino,rightist,none,Alvarez Armalino,rightist,none
Uruguay,1983,Gregorio Conrado Alvarez Armelino,rightist,none,Alvarez Armalino,rightist,none
Uruguay,1984,Gregorio Conrado Alvarez Armelino,rightist,none,Alvarez Armalino,rightist,none
Uruguay,1985,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1986,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1987,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1988,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1989,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1990,Luis Alberto Lacalle de Herrera,rightist,National Party,Lacalle de Herrera,rightist,National Party
Uruguay,1991,Luis Alberto Lacalle de Herrera,rightist,National Party,Lacalle de Herrera,rightist,National Party
Uruguay,1992,Luis Alberto Lacalle de Herrera,rightist,National Party,Lacalle de Herrera,rightist,National Party
Uruguay,1993,Luis Alberto Lacalle de Herrera,rightist,National Party,Lacalle de Herrera,rightist,National Party
Uruguay,1994,Luis Alberto Lacalle de Herrera,rightist,National Party,Lacalle de Herrera,rightist,National Party
Uruguay,1995,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1996,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1997,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1998,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,1999,Julio Maria Sanguinetti Coirolo,centrist,Colorado Party,Sanguinetti,centrist,Colorado Party
Uruguay,2000,Jorge Luis Batlle Ibanez,rightist,Colorado Party,Jorge Batlle,rightist,Colorado Party
Uruguay,2001,Jorge Luis Batlle Ibanez,rightist,Colorado Party,Jorge Batlle,rightist,Colorado Party
Uruguay,2002,Jorge Luis Batlle Ibanez,rightist,Colorado Party,Jorge Batlle,rightist,Colorado Party
Uruguay,2003,Jorge Luis Batlle Ibanez,rightist,Colorado Party,Jorge Batlle,rightist,Colorado Party
Uruguay,2004,Jorge Luis Batlle Ibanez,rightist,Colorado Party,Jorge Batlle,rightist,Colorado Party
Uruguay,2005,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vazquez,leftist,Broad Front / Progressive Encounter
Uruguay,2006,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vazquez,leftist,Broad Front / Progressive Encounter
Uruguay,2007,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vazquez,leftist,Broad Front / Progressive Encounter
Uruguay,2008,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vazquez,leftist,Broad Front / Progressive Encounter
Uruguay,2009,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vazquez,leftist,Broad Front / Progressive Encounter
Uruguay,2010,Jose Alberto Mujica Cordano,leftist,Broad Front / Progressive Encounter,Jose Mujica,leftist,Broad Front / Progressive Encounter
Uruguay,2011,Jose Alberto Mujica Cordano,leftist,Broad Front / Progressive Encounter,Jose Mujica,leftist,Broad Front / Progressive Encounter
Uruguay,2012,Jose Alberto Mujica Cordano,leftist,Broad Front / Progressive Encounter,Jose Mujica,leftist,Broad Front / Progressive Encounter
Uruguay,2013,Jose Alberto Mujica Cordano,leftist,Broad Front / Progressive Encounter,Jose Mujica,leftist,Broad Front / Progressive Encounter
Uruguay,2014,Jose Alberto Mujica Cordano,leftist,Broad Front / Progressive Encounter,Jose Mujica,leftist,Broad Front / Progressive Encounter
Uruguay,2015,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vasquez,leftist,Broad Front / Progressive Encounter
Uruguay,2016,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vasquez,leftist,Broad Front / Progressive Encounter
Uruguay,2017,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vasquez,leftist,Broad Front / Progressive Encounter
Uruguay,2018,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vasquez,leftist,Broad Front / Progressive Encounter
Uruguay,2019,Tabare Ramon Vazquez Rosas,leftist,Broad Front / Progressive Encounter,Tabare Vasquez,leftist,Broad Front / Progressive Encounter
Uruguay,2020,Luis Lacalle Pou,rightist,National Party,Luis Pou,rightist,National Party
Venezuela,1945,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1946,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1947,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1948,Carlos Roman Delgado Chalbaud Gomez,rightist,none,Delgado Chalbaud,rightist,none
Venezuela,1949,Carlos Roman Delgado Chalbaud Gomez,rightist,none,Delgado Chalbaud,rightist,none
Venezuela,1950,German Suarez Flamerich,rightist,none,Perez Jimenez,rightist,none
Venezuela,1951,German Suarez Flamerich,rightist,none,Perez Jimenez,rightist,none
Venezuela,1952,Marcos Evangelista Perez Jimenez,rightist,none,Perez Jimenez,rightist,none
Venezuela,1953,Marcos Evangelista Perez Jimenez,rightist,none,Perez Jimenez,rightist,none
Venezuela,1954,Marcos Evangelista Perez Jimenez,rightist,none,Perez Jimenez,rightist,none
Venezuela,1955,Marcos Evangelista Perez Jimenez,rightist,none,Perez Jimenez,rightist,none
Venezuela,1956,Marcos Evangelista Perez Jimenez,rightist,none,Perez Jimenez,rightist,none
Venezuela,1957,Marcos Evangelista Perez Jimenez,rightist,none,Perez Jimenez,rightist,none
Venezuela,1958,Edgar Sanabria Arcia,no information,none,Sanabria,no information,none
Venezuela,1959,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1960,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1961,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1962,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1963,Romulo Ernesto Betancourt Bello,leftist,Democratic Action,Betancourt,leftist,Democratic Action
Venezuela,1964,Raul Leoni Otero,leftist,Democratic Action,Leoni,leftist,Democratic Action
Venezuela,1965,Raul Leoni Otero,leftist,Democratic Action,Leoni,leftist,Democratic Action
Venezuela,1966,Raul Leoni Otero,leftist,Democratic Action,Leoni,leftist,Democratic Action
Venezuela,1967,Raul Leoni Otero,leftist,Democratic Action,Leoni,leftist,Democratic Action
Venezuela,1968,Raul Leoni Otero,leftist,Democratic Action,Leoni,leftist,Democratic Action
Venezuela,1969,Rafael Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1970,Rafael Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1971,Rafael Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1972,Rafael Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1973,Rafael Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Caldera Rodriguez,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1974,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1975,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1976,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1977,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1978,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1979,Luis Herrera Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1980,Luis Herrera Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1981,Luis Herrera Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1982,Luis Herrera Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1983,Luis Herrera Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party,Campins,rightist,Political Electoral Independent Organization Committee / Social Christian Party / Green Party
Venezuela,1984,Jaime Ramon Lusinchi,leftist,Democratic Action,Lusinchi,leftist,Democratic Action
Venezuela,1985,Jaime Ramon Lusinchi,leftist,Democratic Action,Lusinchi,leftist,Democratic Action
Venezuela,1986,Jaime Ramon Lusinchi,leftist,Democratic Action,Lusinchi,leftist,Democratic Action
Venezuela,1987,Jaime Ramon Lusinchi,leftist,Democratic Action,Lusinchi,leftist,Democratic Action
Venezuela,1988,Jaime Ramon Lusinchi,leftist,Democratic Action,Lusinchi,leftist,Democratic Action
Venezuela,1989,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1990,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1991,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1992,Carlos Andres Perez Rodriguez,leftist,Democratic Action,Andres Perez,leftist,Democratic Action
Venezuela,1993,Ramon Jose Velasquez Mujica,leftist,none,Velasquez,leftist,none
Venezuela,1994,Rafael Caldera Rodriguez,rightist,National Convergence,Caldera Rodriguez,rightist,National Convergence
Venezuela,1995,Rafael Caldera Rodriguez,rightist,National Convergence,Caldera Rodriguez,rightist,National Convergence
Venezuela,1996,Rafael Caldera Rodriguez,rightist,National Convergence,Caldera Rodriguez,rightist,National Convergence
Venezuela,1997,Rafael Caldera Rodriguez,rightist,National Convergence,Caldera Rodriguez,rightist,National Convergence
Venezuela,1998,Rafael Caldera Rodriguez,rightist,National Convergence,Caldera Rodriguez,rightist,National Convergence
Venezuela,1999,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2000,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2001,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2002,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2003,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2004,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2005,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2006,Hugo Rafael Chavez Frias,leftist,Fifth Republic Movement,Hugo Chavez,leftist,Fifth Republic Movement
Venezuela,2007,Hugo Rafael Chavez Frias,leftist,United Socialist Party of Venezuela,Hugo Chavez,leftist,United Socialist Party of Venezuela
Venezuela,2008,Hugo Rafael Chavez Frias,leftist,United Socialist Party of Venezuela,Hugo Chavez,leftist,United Socialist Party of Venezuela
Venezuela,2009,Hugo Rafael Chavez Frias,leftist,United Socialist Party of Venezuela,Hugo Chavez,leftist,United Socialist Party of Venezuela
Venezuela,2010,Hugo Rafael Chavez Frias,leftist,United Socialist Party of Venezuela,Hugo Chavez,leftist,United Socialist Party of Venezuela
Venezuela,2011,Hugo Rafael Chavez Frias,leftist,United Socialist Party of Venezuela,Hugo Chavez,leftist,United Socialist Party of Venezuela
Venezuela,2012,Hugo Rafael Chavez Frias,leftist,United Socialist Party of Venezuela,Maduro,leftist,United Socialist Party of Venezuela
